date,ticker,close,entry_signal,exit_signal,sma_fast_col,sma_slow_col,trend_up,trend_down,rsi_not_hot,nn_prob,nn_bullish,nn_bearish,entry_long,exit_long
2017-12-21,MSFT,85.5,False,False,84.34049999999999,81.47316666666667,1,0,1,0.5443877021160003,0,0,0,0
2017-12-21,NFLX,188.62,False,True,188.7095,192.4055,0,1,1,0.574395660949723,1,0,0,1
2017-12-21,XOM,83.85,False,False,82.7055,82.58708333333334,1,0,1,0.5398040279158216,0,0,0,0
2017-12-22,AAPL,175.01,False,False,172.242,166.71633333333335,1,0,1,0.5362360816454685,0,0,0,0
2017-12-22,AMZN,1168.36,True,False,1169.4845,1092.9233333333332,1,0,1,0.5827001669702047,1,0,1,0
2017-12-22,BAC,29.88,False,False,28.810999999999996,27.385416666666668,1,0,0,0.5997870853900107,1,0,0,0
2017-12-22,C,75.49,True,False,75.154,73.8715,1,0,1,0.5643179613794648,1,0,1,0
2017-12-22,FB,177.2,True,False,177.905,176.6265,1,0,1,0.627244231216263,1,0,1,0
2017-12-22,GE,17.5,False,True,17.826,20.161583333333333,0,1,1,0.6149813124257454,1,0,0,1
2017-12-22,GOOG,1060.12,False,True,1040.855,1014.7893333333334,1,0,1,0.3314201029623587,0,1,0,1
2017-12-22,GOOGL,1068.86,False,True,1052.59,1029.7418333333333,1,0,1,0.3528095400785873,0,1,0,1
2017-12-22,JPM,107.45,True,False,105.20750000000001,100.75683333333333,1,0,1,0.6024033217526932,1,0,1,0
2017-12-22,MSFT,85.51,False,False,84.453,81.66716666666667,1,0,1,0.5331176825083613,0,0,0,0
2017-12-22,NFLX,189.94,False,True,188.419,192.55949999999999,0,1,1,0.5752847038644152,1,0,0,1
2017-12-22,XOM,83.97,True,False,82.833,82.61675,1,0,1,0.5743725576303516,1,0,1,0
2017-12-26,AAPL,170.57,True,False,172.066,166.9905,1,0,1,0.6162000973092504,1,0,1,0
2017-12-26,AMZN,1176.76,False,False,1168.531,1096.5135,1,0,1,0.5160215766167972,0,0,0,0
2017-12-26,BAC,29.78,False,False,28.970500000000005,27.459416666666666,1,0,1,0.5449742592774499,0,0,0,0
2017-12-26,C,74.78,True,False,75.3235,73.9055,1,0,1,0.6197988148764704,1,0,1,0
2017-12-26,FB,175.99,True,False,177.553,176.71183333333335,1,0,1,0.6686934156038152,1,0,1,0
2017-12-26,GE,17.43,False,True,17.7915,20.049083333333332,0,1,1,0.5712420490754869,1,0,0,1
2017-12-26,GOOG,1056.74,False,True,1040.9814999999999,1016.4164999999999,1,0,1,0.4168116534702991,0,1,0,1
2017-12-26,GOOGL,1065.85,False,True,1052.282,1031.2773333333332,1,0,1,0.4436214116197724,0,1,0,1
2017-12-26,JPM,107.02,False,False,105.66199999999999,100.94866666666667,1,0,1,0.5462349459289548,0,0,0,0
2017-12-26,MSFT,85.4,True,False,84.5295,81.84899999999999,1,0,1,0.5571448929194046,1,0,1,0
2017-12-26,NFLX,187.76,False,True,188.0545,192.6663333333333,0,1,1,0.6183544194180991,1,0,0,1
2017-12-26,XOM,83.98,False,False,82.9765,82.65008333333334,1,0,1,0.5459818976877014,0,0,0,0
2017-12-27,AAPL,170.6,True,False,171.9425,167.27033333333335,1,0,1,0.6544702083130794,1,0,1,0
2017-12-27,AMZN,1182.26,False,False,1167.964,1100.2313333333332,1,0,1,0.537085210443539,0,0,0,0
2017-12-27,BAC,29.73,False,False,29.075,27.52791666666667,1,0,1,0.5435138438340912,0,0,0,0
2017-12-27,C,74.89,False,False,75.383,73.92366666666666,1,0,1,0.5434819334744054,0,0,0,0
2017-12-27,FB,177.62,True,False,177.31300000000002,176.84766666666664,1,0,1,0.6243017913011423,1,0,1,0
2017-12-27,GE,17.38,False,True,17.74,19.929250000000003,0,1,1,0.5478331828442644,0,0,0,1
2017-12-27,GOOG,1049.37,True,False,1041.0795,1018.0181666666667,1,0,1,0.6254037848340612,1,0,1,0
2017-12-27,GOOGL,1060.2,True,False,1052.1275,1032.8228333333334,1,0,1,0.6281290915956536,1,0,1,0
2017-12-27,JPM,107.22,True,False,105.955,101.12166666666667,1,0,1,0.5611184391643915,1,0,1,0
2017-12-27,MSFT,85.71,True,False,84.571,82.034,1,0,1,0.5576723297156032,1,0,1,0
2017-12-27,NFLX,186.24,False,True,187.4075,192.82016666666667,0,1,1,0.5660413280637704,1,0,0,1
2017-12-27,XOM,83.9,True,False,83.088,82.68791666666667,1,0,1,0.5757329647865129,1,0,1,0
2017-12-28,AAPL,171.08,True,False,172.02249999999998,167.54700000000003,1,0,1,0.6282178903455989,1,0,1,0
2017-12-28,AMZN,1186.1,False,False,1169.2055,1104.048,1,0,1,0.5460536899310175,0,0,0,0
2017-12-28,BAC,29.8,True,False,29.151,27.593583333333335,1,0,1,0.5541830427794605,1,0,1,0
2017-12-28,C,75.08,False,False,75.38499999999999,73.9395,1,0,1,0.5469998909185287,0,0,0,0
2017-12-28,FB,177.92,True,False,177.4525,176.98033333333333,1,0,1,0.5503470103950445,1,0,1,0
2017-12-28,GE,17.36,False,True,17.684,19.80525,0,1,1,0.5350888170386308,0,0,0,1
2017-12-28,GOOG,1048.14,True,False,1042.4035,1019.524,1,0,1,0.6247064901930143,1,0,1,0
2017-12-28,GOOGL,1055.95,True,False,1053.056,1034.2206666666666,1,0,1,0.637386265730494,1,0,1,0
2017-12-28,JPM,107.79,True,False,106.15800000000002,101.29566666666668,1,0,1,0.5786695714969039,1,0,1,0
