date,ticker,close,entry_signal,exit_signal,sma_fast_col,sma_slow_col,trend_up,trend_down,rsi_not_hot,nn_prob,nn_bullish,nn_bearish,entry_long,exit_long
2017-01-12,GOOG,806.36,True,False,794.11,781.8708333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-01-12,GOOGL,829.53,True,False,813.859,801.4438333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-01-12,MSFT,62.61,True,False,62.872,60.976666666666674,1,0,1,0.5872908214039716,1,0,1,0
2017-01-12,NVDA,103.44,False,False,105.171,89.40666666666668,1,0,1,0.5437203926346436,0,0,0,0
2017-01-13,AAPL,119.04,True,False,117.2325,113.6855,1,0,1,0.5756757364539822,1,0,1,0
2017-01-13,AMZN,817.14,True,False,776.0989999999999,774.9523333333333,1,0,1,0.5719640415459517,1,0,1,0
2017-01-13,BAC,23.01,True,False,22.6575,20.437333333333335,1,0,1,0.5611783433062201,1,0,1,0
2017-01-13,FB,128.34,False,True,120.43699999999998,121.73250000000002,0,1,0,0.6131746661975671,1,0,0,1
2017-01-13,GOOG,807.88,True,False,794.6505,782.0811666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-01-13,GOOGL,830.94,True,False,814.5115,801.6013333333334,1,0,1,0.5918905798641112,1,0,1,0
2017-01-13,MSFT,62.7,True,False,62.87299999999999,61.06066666666666,1,0,1,0.5918905798641112,1,0,1,0
2017-01-13,NVDA,103.43,True,False,105.52000000000001,90.02033333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-01-17,AAPL,120.0,False,False,117.44149999999999,113.7335,1,0,0,0.6136723107883508,1,0,0,0
2017-01-17,AMZN,809.72,True,False,778.5350000000001,774.8195,1,0,1,0.5918905798641112,1,0,1,0
2017-01-17,BAC,22.05,True,False,22.602,20.53033333333333,1,0,1,0.7013286151410127,1,0,1,0
2017-01-17,FB,127.87,False,True,120.80199999999999,121.69516666666667,0,1,1,0.5918905798641112,1,0,0,1
2017-01-17,GOOG,804.61,True,False,794.9885,782.1320000000001,1,0,1,0.5918905798641112,1,0,1,0
2017-01-17,GOOGL,827.46,True,False,815.1020000000001,801.6075000000001,1,0,1,0.5918905798641112,1,0,1,0
2017-01-17,MSFT,62.53,True,False,62.87049999999999,61.144,1,0,1,0.5918905798641112,1,0,1,0
2017-01-17,NVDA,101.11,True,False,105.64000000000001,90.59766666666668,1,0,1,0.5964904896164132,1,0,1,0
2017-01-18,AAPL,119.99,False,False,117.64250000000001,113.78233333333333,1,0,0,0.5882231326508423,1,0,0,0
2017-01-18,AMZN,807.48,True,False,781.0205,774.7721666666667,1,0,1,0.5758063473752262,1,0,1,0
2017-01-18,BAC,22.63,True,False,22.6005,20.631500000000003,1,0,1,0.6574519148594655,1,0,1,0
2017-01-18,FB,127.92,False,True,121.20449999999998,121.6605,0,1,1,0.5918905798641112,1,0,0,1
2017-01-18,GOOG,806.07,True,False,795.752,782.2836666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-01-18,GOOGL,829.02,True,False,816.0609999999999,801.7306666666666,1,0,1,0.5918905798641112,1,0,1,0
2017-01-18,MSFT,62.5,True,False,62.8805,61.2315,1,0,1,0.5918905798641112,1,0,1,0
2017-01-18,NVDA,102.95,True,False,105.76699999999998,91.18466666666667,1,0,1,0.5570645588127028,1,0,1,0
2017-01-19,AAPL,119.78,True,False,117.7995,113.83533333333335,1,0,1,0.5781937801091543,1,0,1,0
2017-01-19,AMZN,809.04,True,False,783.1725,774.6063333333334,1,0,1,0.5918905798641112,1,0,1,0
2017-01-19,BAC,22.53,True,False,22.603,20.729166666666668,1,0,1,0.5918905798641112,1,0,1,0
2017-01-19,FB,127.55,True,False,121.62,121.58516666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-01-19,GOOG,802.175,True,False,796.15075,782.3304166666666,1,0,1,0.5918905798641112,1,0,1,0
2017-01-19,GOOGL,824.37,True,False,816.6545,801.7358333333334,1,0,1,0.5918905798641112,1,0,1,0
2017-01-19,MSFT,62.3,True,False,62.814499999999995,61.275499999999994,1,0,1,0.5918905798641112,1,0,1,0
2017-01-19,NVDA,105.16,True,False,105.9435,91.81166666666667,1,0,1,0.6006254468291323,1,0,1,0
2017-01-20,AAPL,120.0,True,False,117.952,113.8745,1,0,1,0.5898919443808226,1,0,1,0
2017-01-20,AMZN,808.33,True,False,785.028,774.1103333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-01-20,BAC,22.64,True,False,22.5995,20.827,1,0,1,0.5915424995206431,1,0,1,0
2017-01-20,FB,127.04,True,False,122.0175,121.48116666666667,1,0,1,0.5625414233290054,1,0,1,0
2017-01-20,GOOG,805.02,True,False,796.58075,782.1955833333334,1,0,1,0.5801427253729878,1,0,1,0
2017-01-20,GOOGL,828.17,True,False,817.303,801.6096666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-01-20,MSFT,62.74,True,False,62.7745,61.3045,1,0,1,0.5790008675040473,1,0,1,0
2017-01-20,NVDA,104.01,True,False,105.88550000000001,92.36666666666666,1,0,1,0.5776538777495752,1,0,1,0
2017-01-23,AAPL,120.08,True,False,118.103,113.905,1,0,1,0.5918905798641112,1,0,1,0
2017-01-23,AMZN,817.88,True,False,787.392,773.822,1,0,1,0.5735239996401494,1,0,1,0
2017-01-23,BAC,22.56,True,False,22.596,20.924333333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-01-23,FB,128.93,True,False,122.51199999999999,121.42516666666667,1,0,1,0.6172340117652445,1,0,1,0
2017-01-23,GOOG,819.31,True,False,797.81825,782.3895833333333,1,0,1,0.647116897657943,1,0,1,0
2017-01-23,GOOGL,844.43,True,False,818.9145000000001,801.8743333333333,1,0,1,0.6556340057530808,1,0,1,0
2017-01-23,MSFT,62.96,True,False,62.74549999999999,61.337333333333326,1,0,1,0.5608314804201014,1,0,1,0
2017-01-23,NVDA,105.09,True,False,105.84850000000002,92.92033333333333,1,0,1,0.5981583026328504,1,0,1,0
2017-01-24,AAPL,119.97,True,False,118.287,113.978,1,0,1,0.5903001376901453,1,0,1,0
2017-01-24,AMZN,822.44,True,False,790.197,773.8195,1,0,1,0.583637782164821,1,0,1,0
2017-01-24,BAC,22.95,True,False,22.6165,21.02566666666667,1,0,1,0.5656932429049886,1,0,1,0
2017-01-24,FB,129.37,False,False,123.1105,121.39733333333334,1,0,0,0.5902833468266385,1,0,0,0
2017-01-24,GOOG,823.87,True,False,799.4487499999999,782.8029166666668,1,0,1,0.602340757959662,1,0,1,0
2017-01-24,GOOGL,849.53,False,False,820.9069999999999,802.3315,1,0,0,0.609153823277475,1,0,0,0
2017-01-24,MSFT,63.52,True,False,62.74400000000001,61.3855,1,0,1,0.5817594715842381,1,0,1,0
2017-01-24,NVDA,107.33,True,False,105.8595,93.5065,1,0,1,0.5988932518388472,1,0,1,0
2017-01-25,AAPL,121.88,False,False,118.55499999999999,114.10133333333333,1,0,0,0.6377902900903918,1,0,0,0
2017-01-25,AMZN,836.52,False,False,793.9934999999999,774.1221666666667,1,0,0,0.5813979534005348,1,0,0,0
2017-01-25,BAC,23.37,True,False,22.655,21.133333333333333,1,0,1,0.5977568021646215,1,0,1,0
2017-01-25,FB,131.48,False,False,123.821,121.42716666666666,1,0,0,0.641103390539409,1,0,0,0
2017-01-25,GOOG,835.67,False,False,801.7367499999999,783.4749166666667,1,0,0,0.6358156067014309,1,0,0,0
2017-01-25,GOOGL,858.45,False,False,823.4395000000001,803.0165000000001,1,0,0,0.6031310414490354,1,0,0,0
2017-01-25,MSFT,63.68,False,False,62.766,61.445166666666665,1,0,1,0.5468052405650513,0,0,0,0
2017-01-25,NVDA,107.79,True,False,105.75999999999999,94.125,1,0,1,0.5918905798641112,1,0,1,0
2017-01-26,AAPL,121.94,False,False,118.78899999999999,114.23833333333333,1,0,0,0.5856018436281061,1,0,0,0
2017-01-26,AMZN,839.15,False,False,797.3810000000001,775.1693333333334,1,0,0,0.590240089160459,1,0,0,0
2017-01-26,BAC,23.44,True,False,22.6965,21.246,1,0,1,0.5918905798641112,1,0,1,0
2017-01-26,FB,132.78,False,False,124.5595,121.452,1,0,0,0.6015609504296013,1,0,0,0
2017-01-26,GOOG,832.15,False,False,803.76675,784.0879166666667,1,0,0,0.5526314062310668,1,0,0,0
2017-01-26,GOOGL,856.98,False,False,825.792,803.6401666666666,1,0,0,0.5688815685604799,1,0,0,0
2017-01-26,MSFT,64.27,True,False,62.8155,61.5185,1,0,1,0.5898214469461983,1,0,1,0
2017-01-26,NVDA,109.65,True,False,105.37650000000001,94.7765,1,0,1,0.6059464652015493,1,0,1,0
2017-01-27,AAPL,121.95,False,False,119.04850000000002,114.3785,1,0,0,0.5888822202534844,1,0,0,0
2017-01-27,AMZN,835.77,False,False,800.5629999999999,775.9351666666666,1,0,0,0.5918905798641112,1,0,0,0
2017-01-27,BAC,23.36,True,False,22.748,21.360333333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-01-27,FB,132.18,False,False,125.32249999999999,121.47183333333334,1,0,0,0.5597962599566951,1,0,0,0
2017-01-27,GOOG,823.31,True,False,805.67975,784.7340833333333,1,0,1,0.5560756384473697,1,0,1,0
2017-01-27,GOOGL,845.03,True,False,827.8149999999999,804.2256666666666,1,0,1,0.5781936783173135,1,0,1,0
2017-01-27,MSFT,65.78,False,False,62.955,61.616166666666665,1,0,0,0.6231163308234896,1,0,0,0
2017-01-27,NVDA,111.77,True,False,105.50250000000001,95.45333333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-01-30,AAPL,121.63,False,False,119.2935,114.5475,1,0,0,0.5673847715708518,1,0,0,0
2017-01-30,AMZN,830.38,True,False,803.8245,776.6846666666665,1,0,1,0.5918905798641112,1,0,1,0
2017-01-30,BAC,22.95,True,False,22.7955,21.466,1,0,1,0.5572101238650746,1,0,1,0
2017-01-30,FB,130.98,True,False,126.054,121.4965,1,0,1,0.5635281437626204,1,0,1,0
2017-01-30,GOOG,802.32,True,False,806.65625,785.0459166666666,1,0,1,0.7242207664870169,1,0,1,0
2017-01-30,GOOGL,823.83,True,False,828.8625,804.5314999999999,1,0,1,0.7055099871428974,1,0,1,0
2017-01-30,MSFT,65.13,False,False,63.0665,61.705,1,0,1,0.48677612798550574,0,0,0,0
2017-01-30,NVDA,110.02,False,False,105.43199999999999,96.13616666666667,1,0,1,0.5304209497003495,0,0,0,0
2017-01-31,AAPL,121.35,True,False,119.57000000000001,114.71016666666667,1,0,1,0.5653386215244244,1,0,1,0
2017-01-31,AMZN,823.48,True,False,807.505,777.65,1,0,1,0.5918905798641112,1,0,1,0
2017-01-31,BAC,22.64,True,False,22.822499999999998,21.56866666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-01-31,FB,130.32,True,False,126.8175,121.549,1,0,1,0.5551896517190621,1,0,1,0
2017-01-31,GOOG,796.79,True,False,807.9047499999999,785.5140833333334,1,0,1,0.6591971122068029,1,0,1,0
2017-01-31,GOOGL,820.19,True,False,830.2495000000001,805.061,1,0,1,0.6208841523228718,1,0,1,0
2017-01-31,MSFT,64.65,True,False,63.19200000000001,61.792,1,0,1,0.557518651506163,1,0,1,0
2017-01-31,NVDA,109.18,True,False,105.554,96.80983333333333,1,0,1,0.5829530964769601,1,0,1,0
2017-02-01,AAPL,128.75,False,False,120.2,115.0255,1,0,0,0.7225164446967319,1,0,0,0
2017-02-01,AMZN,832.35,True,False,811.4390000000001,778.7386666666666,1,0,1,0.6220759212423003,1,0,1,0
2017-02-01,BAC,22.89,True,False,22.8405,21.6755,1,0,1,0.606267240644404,1,0,1,0
2017-02-01,FB,133.23,False,False,127.636,121.76950000000001,1,0,0,0.6548013773825071,1,0,0,0
2017-02-01,GOOG,795.695,True,False,808.3824999999999,786.0735000000001,1,0,1,0.6429699500316466,1,0,1,0
2017-02-01,GOOGL,815.24,True,False,830.6110000000001,805.6118333333333,1,0,1,0.6549262181792587,1,0,1,0
2017-02-01,MSFT,63.58,True,False,63.242,61.86483333333333,1,0,1,0.6341072718272416,1,0,1,0
2017-02-01,NVDA,113.95,False,False,106.151,97.57633333333334,1,0,1,0.5220076779517127,0,0,0,0
2017-02-02,AAPL,128.53,False,False,120.82549999999999,115.35366666666667,1,0,0,0.5500582026591478,1,0,0,0
2017-02-02,AMZN,839.95,True,False,815.5775000000001,780.1536666666667,1,0,1,0.6307872990452086,1,0,1,0
2017-02-02,BAC,22.72,True,False,22.829,21.778333333333332,1,0,1,0.5918905798641112,1,0,1,0
2017-02-02,FB,130.84,True,False,128.2435,121.93766666666667,1,0,1,0.6313216662142928,1,0,1,0
2017-02-02,GOOG,798.53,False,False,808.9639999999999,786.682,1,0,1,0.541794819504417,0,0,0,0
2017-02-02,GOOGL,818.26,False,False,831.1355,806.2311666666667,1,0,1,0.5432219992778455,0,0,0,0
2017-02-02,MSFT,63.17,True,False,63.2855,61.939166666666665,1,0,1,0.6660228292118995,1,0,1,0
2017-02-02,NVDA,115.39,True,False,106.701,98.37333333333335,1,0,1,0.6009196285759424,1,0,1,0
2017-02-03,AAPL,129.08,False,False,121.449,115.66483333333333,1,0,0,0.6038588731042432,1,0,0,0
2017-02-03,AMZN,810.2,True,False,817.0649999999999,780.5748333333333,1,0,1,0.773301914482575,1,0,1,0
2017-02-03,BAC,23.29,True,False,22.859500000000004,21.883,1,0,1,0.6377192473858276,1,0,1,0
2017-02-03,FB,130.98,True,False,128.75900000000001,122.08483333333334,1,0,1,0.5863409475938383,1,0,1,0
2017-02-03,GOOG,801.49,False,False,809.3375,786.9981666666666,1,0,1,0.5082167464597251,0,0,0,0
2017-02-03,GOOGL,820.13,False,False,831.491,806.5328333333333,1,0,1,0.5094199694290499,0,0,0,0
2017-02-03,MSFT,63.68,True,False,63.354499999999994,61.9935,1,0,1,0.6090770933935408,1,0,1,0
2017-02-03,NVDA,114.38,True,False,107.333,99.09183333333334,1,0,1,0.5906593764462391,1,0,1,0
2017-02-06,AAPL,130.29,False,False,122.06799999999998,115.98533333333333,1,0,0,0.5956081565868975,1,0,0,0
2017-02-06,AMZN,807.64,True,False,817.6475,780.9063333333332,1,0,1,0.5630757466426707,1,0,1,0
2017-02-06,BAC,23.12,True,False,22.8815,21.985000000000003,1,0,1,0.5814206747187113,1,0,1,0
2017-02-06,FB,132.06,True,False,129.1915,122.2155,1,0,1,0.5918905798641112,1,0,1,0
2017-02-06,GOOG,801.34,True,False,809.097,787.1786666666667,1,0,1,0.5631185936683124,1,0,1,0
2017-02-06,GOOGL,821.62,False,False,831.3115,806.6935,1,0,1,0.5206878549371078,0,0,0,0
2017-02-06,MSFT,63.64,True,False,63.39450000000001,62.04633333333334,1,0,1,0.5915009046800795,1,0,1,0
2017-02-06,NVDA,117.31,True,False,108.0435,99.861,1,0,1,0.5908114932549894,1,0,1,0
2017-02-07,AAPL,131.53,False,False,122.69500000000001,116.32950000000001,1,0,0,0.563392701615525,1,0,0,0
2017-02-07,AMZN,812.5,False,False,818.4264999999999,781.5833333333334,1,0,1,0.49659279315150184,0,0,0,0
2017-02-07,BAC,22.9,True,False,22.899,22.067166666666665,1,0,1,0.5833511356465645,1,0,1,0
2017-02-07,FB,131.84,True,False,129.5385,122.35983333333334,1,0,1,0.5918905798641112,1,0,1,0
2017-02-07,GOOG,806.97,True,False,809.1129999999999,787.5396666666668,1,0,1,0.5679372531684664,1,0,1,0
2017-02-07,GOOGL,829.23,False,False,831.414,807.0875,1,0,1,0.49537821251686925,0,0,0,0
2017-02-07,MSFT,63.43,True,False,63.434000000000005,62.10066666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-02-07,NVDA,119.13,False,False,108.63600000000001,100.6805,1,0,0,0.554168417711039,1,0,0,0
2017-02-08,AAPL,132.04,False,False,123.3415,116.73366666666666,1,0,0,0.6189653159745918,1,0,0,0
2017-02-08,AMZN,819.71,False,False,819.617,782.8721666666667,1,0,1,0.512048716164333,0,0,0,0
2017-02-08,BAC,22.67,True,False,22.8855,22.132333333333335,1,0,1,0.5918905798641112,1,0,1,0
2017-02-08,FB,134.2,True,False,130.031,122.58316666666666,1,0,1,0.6419003012555418,1,0,1,0
2017-02-08,GOOG,808.38,True,False,809.2925,788.3033333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-02-08,GOOGL,829.88,True,False,831.6075000000001,807.9140000000001,1,0,1,0.5657353960920498,1,0,1,0
2017-02-08,MSFT,63.34,True,False,63.470000000000006,62.178000000000004,1,0,1,0.5909709628174306,1,0,1,0
2017-02-08,NVDA,118.61,True,False,109.24300000000001,101.52783333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-02-09,AAPL,132.42,False,False,123.975,117.1335,1,0,0,0.6390535735050225,1,0,0,0
2017-02-09,AMZN,821.36,False,False,820.734,784.2446666666667,1,0,1,0.5420262712727699,0,0,0,0
2017-02-09,BAC,23.12,True,False,22.888,22.20066666666667,1,0,1,0.5760559846346044,1,0,1,0
2017-02-09,FB,134.14,True,False,130.4335,122.83516666666668,1,0,1,0.5918905798641112,1,0,1,0
2017-02-09,GOOG,809.56,True,False,809.375,789.2289999999999,1,0,1,0.5918905798641112,1,0,1,0
2017-02-09,GOOGL,830.06,True,False,831.6175,808.8858333333334,1,0,1,0.5918905798641112,1,0,1,0
2017-02-09,MSFT,64.06,True,False,63.5135,62.26200000000001,1,0,1,0.5918905798641112,1,0,1,0
2017-02-09,NVDA,116.38,True,False,109.804,102.00133333333333,1,0,1,0.5837881341485259,1,0,1,0
2017-02-10,AAPL,132.12,False,False,124.6185,117.57366666666667,1,0,0,0.5844468917334268,1,0,0,0
2017-02-10,AMZN,827.46,True,False,821.425,786.0511666666666,1,0,1,0.5593621604709251,1,0,1,0
2017-02-10,BAC,23.08,True,False,22.896,22.250666666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-02-10,FB,134.19,True,False,130.812,123.15366666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-02-10,GOOG,813.67,True,False,809.7405,790.5221666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-02-10,GOOGL,834.85,True,False,831.8835000000001,810.2463333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-02-10,MSFT,64.0,True,False,63.58299999999999,62.36,1,0,1,0.5918905798641112,1,0,1,0
2017-02-10,NVDA,113.62,True,False,110.31300000000002,102.50099999999999,1,0,1,0.707248758398328,1,0,1,0
2017-02-13,AAPL,133.29,False,False,125.33099999999999,118.00999999999999,1,0,0,0.6503815095349406,1,0,0,0
2017-02-13,AMZN,836.53,False,False,822.3945,787.606,1,0,1,0.5332383796121576,0,0,0,0
2017-02-13,BAC,23.4,True,False,22.9155,22.304666666666666,1,0,1,0.6054895266193933,1,0,1,0
2017-02-13,FB,134.05,True,False,131.09750000000003,123.43450000000001,1,0,1,0.5918905798641112,1,0,1,0
2017-02-13,GOOG,819.24,True,False,810.3085,791.5346666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-02-13,GOOGL,838.96,True,False,832.2845,811.3096666666665,1,0,1,0.5918905798641112,1,0,1,0
2017-02-13,MSFT,64.72,True,False,63.684000000000005,62.457499999999996,1,0,1,0.5918905798641112,1,0,1,0
2017-02-13,NVDA,108.38,True,False,110.5605,102.87083333333334,1,0,1,0.7298753353793322,1,0,1,0
2017-02-14,AAPL,135.02,False,False,126.082,118.42716666666666,1,0,0,0.6795288672767725,1,0,0,0
2017-02-14,AMZN,836.39,True,False,823.7280000000001,789.1043333333333,1,0,1,0.5830384249691684,1,0,1,0
2017-02-14,BAC,24.06,True,False,23.016,22.376500000000004,1,0,1,0.6236510042981626,1,0,1,0
2017-02-14,FB,133.85,True,False,131.3965,123.72633333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-02-14,GOOG,820.45,True,False,811.1005,792.4675,1,0,1,0.5918905798641112,1,0,1,0
2017-02-14,GOOGL,840.03,True,False,832.9129999999999,812.3105,1,0,1,0.5918905798641112,1,0,1,0
2017-02-14,MSFT,64.57,True,False,63.786,62.5395,1,0,1,0.5918905798641112,1,0,1,0
2017-02-14,NVDA,108.78,True,False,110.944,103.15666666666668,1,0,1,0.6986713217026266,1,0,1,0
2017-02-15,AAPL,135.51,False,False,126.85799999999999,118.85316666666667,1,0,0,0.6342844280315547,1,0,0,0
2017-02-15,AMZN,842.7,True,False,825.4889999999999,790.5426666666666,1,0,1,0.5918905798641112,1,0,1,0
2017-02-15,BAC,24.58,True,False,23.1135,22.4515,1,0,1,0.588472888587095,1,0,1,0
2017-02-15,FB,133.44,True,False,131.6725,123.98716666666668,1,0,1,0.5918905798641112,1,0,1,0
2017-02-15,GOOG,818.98,True,False,811.746,793.2633333333334,1,0,1,0.5918905798641112,1,0,1,0
2017-02-15,GOOGL,837.32,True,False,833.3280000000001,813.1631666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-02-15,MSFT,64.53,True,False,63.8875,62.60433333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-02-15,NVDA,109.0,True,False,111.24650000000001,103.43350000000001,1,0,1,0.5601307526522662,1,0,1,0
2017-02-16,AAPL,135.345,False,False,127.63624999999999,119.27458333333333,1,0,0,0.6146608581021229,1,0,0,0
2017-02-16,AMZN,844.14,True,False,827.244,791.9423333333333,1,0,1,0.5918905798641112,1,0,1,0
2017-02-16,BAC,24.58,True,False,23.216,22.52783333333333,1,0,1,0.5591032848160863,1,0,1,0
2017-02-16,FB,133.84,True,False,131.987,124.2675,1,0,1,0.5918905798641112,1,0,1,0
2017-02-16,GOOG,824.16,True,False,812.84525,794.3236666666667,1,0,1,0.5918905798641112,1,0,1,0
2017-02-16,GOOGL,842.17,True,False,834.2180000000001,814.2665,1,0,1,0.5918905798641112,1,0,1,0
2017-02-16,MSFT,64.52,True,False,63.99849999999999,62.67383333333334,1,0,1,0.5918905798641112,1,0,1,0
2017-02-16,NVDA,107.25,True,False,111.351,103.665,1,0,1,0.690361658017032,1,0,1,0
